AU1,AU2,AU4,AU6,AU7,AU9,AU12,AU15,AU16,AU20,AU23,AU26,Left,Lower,Right,Upper,class
0.0,0.0,0.0,0.0,0.0,0.0,0.11580946611027844,0.20628561150893346,1.86409538054025,2.0486667171535062,1.6578097690313165,2.0486667171535062,0.4777140477048986,2.1608571374478385,1.5189527451788674,0.063809541840538,Positive
0.0,0.0,0.0,0.0,0.0,2.423686364920385,0.0,0.0,0.0,0.0,0.0,0.0,0.07921079561504811,2.423686364920385,2.423686364920385,0.07921079561504811,Positive
0.0,0.0,0.0,0.0,0.03234004700511749,1.1357329958403275,0.056813596090071264,0.0,0.0,0.0,0.0,0.0,1.1342670041596725,1.2726221659733878,0.5393324896008186,0.3931108298669395,Positive
0.0,0.0,0.0,0.0,0.0,0.11923360067717978,1.6223065597291282,0.0,0.0,0.0,0.0,0.0,0.26231392148979554,1.7415401604063079,1.4792262389165123,0.0,Positive
0.0,0.0,0.0,0.827756156246571,0.0,2.457156756698633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447591585068809,2.496383183041103,2.23611171204108,Positive
0.03377186128465027,0.0,0.07368406098469149,0.10131558385395081,0.03991219970004123,1.6140352621845264,0.5599121997000412,0.030701692076954792,0.030701692076954792,0.0,0.030701692076954792,0.030701692076954792,1.712894568607778,1.546491539615226,0.5169298307923046,0.6833328597848565,Positive
0.0,0.0,0.0,0.8468896440471606,0.0,1.368511709082382,0.0,0.06295986776471905,0.06295986776471905,0.0,0.0,0.0,0.6401337741176032,0.43394649035295874,1.069866225882397,1.2802508341646892,Positive
1.031686925304188,0.0,0.5401739303865623,0.0,0.3988174063350206,0.6301739303865622,0.22001745952047796,0.0,0.0,0.0,0.0,0.0,1.3888174063350205,0.6301739303865622,0.6725391177165211,1.4305043316392085,Positive
0.0,0.0,0.0,0.45660468996980375,0.0,0.0,0.11826130605628907,0.0,0.0,0.028157453822925973,0.028157453822925973,0.028157453822925973,0.028157453822925973,0.684182579144826,1.1126298152917038,0.45660468996980375,Positive
0.0,0.0,0.0,0.0,0.43687836736562713,0.0,1.0754207161898561,0.0,0.43687836736562713,0.0,0.46147653447659354,0.0,0.30242988063502396,1.4216262148569567,2.069065537142392,0.9481121909839617,Positive
0.19903849704956528,0.0,0.07096150295043474,0.27139421005442027,0.17163473967347842,0.4560578994557974,0.8014902987968839,0.0,0.0,0.0,0.25427871890572445,0.0,1.3004327071039856,0.8014902987968839,0.9360095473216666,1.440865414207971,Positive
0.0,0.0,0.0,0.3154650505423891,0.0,0.3154650505423891,1.6774827845634277,0.0,1.5433562872487632,0.0,0.01031742287035882,0.0,0.1696825771296412,2.13884350531745,2.2846259787301983,0.3154650505423891,Positive
0.0,0.0,0.0,0.2830671338748606,0.0,0.9044568885905587,0.0,0.0,0.0,0.0,0.0,0.0,0.6126038823029611,1.5975240224654192,1.2255272039560898,0.23353038544675997,Positive
0.0,0.0,0.22358713802300118,1.4682307905250822,0.0,0.5902700443807232,0.0,0.0,0.0,0.0,0.0,0.0,1.355626391878642,0.16545448213702088,1.7060196269278203,2.8961915366694413,Positive
0.6594001250871916,0.0,0.013011749989742171,0.4048237501538674,0.0,0.060723562523080116,0.0,0.0,0.0,0.0,0.0,0.0,1.1008410624205018,0.060723562523080116,0.7801236876102717,1.8809647500307733,Positive
0.0,0.0,0.14414152409559639,0.2694898916025667,0.062122861433945645,1.086264385529542,0.0,0.0,0.0,0.0,0.0,0.0,0.4976796264855058,0.7727262831396327,0.7327262831396326,0.46767962648550576,Positive
0.0,0.0,0.0,0.09095115154962317,0.0,0.19795250631388572,0.5419023030992463,0.0,0.5078466808275568,0.2789959357072123,0.0,0.0,0.06420081285855753,1.2056010838114102,1.2323514225024759,0.09095115154962317,Positive
0.0,0.0,0.0,0.21060156766839777,0.0,1.879415860386263,0.7746992161658012,0.0,0.0,0.009398432331602239,0.01580645437587649,0.009398432331602239,1.3681168279227476,1.924699216165801,1.8258238824305375,0.33110723821007537,Positive
0.0,0.0,0.0,0.31949923629930066,0.0,0.3498397556157762,0.5497396028756364,0.0,0.0,0.0,0.5488983198584615,0.0,0.45026039712436366,0.6796594806835246,0.6290785947907133,0.39969954177958045,Positive
0.15622473024949074,0.0,0.0,1.0716978792013183,0.0,0.13452685104817258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13452685104817258,1.6130162470547633,1.4784893960065908,Positive
0.0,0.16347566737913885,0.0,0.0,0.0,3.1591358424860507,0.05565129102268557,0.0,0.0,0.0,0.031303851200260635,0.0,2.682621663104306,0.17738849013481026,0.7304231946727481,3.2356563676422434,Positive
0.0,0.0,0.0,0.0,0.0,0.758472095436564,0.09913997924554907,0.0,0.013833485476123127,0.013833485476123127,0.043806037341056564,0.013833485476123127,0.21544373444475878,1.0923879253178868,0.9023055809126872,0.027666970952246253,Positive
0.0,0.0,0.4323036791332633,1.9233487092905768,0.0,1.4878868757495072,0.0,0.0,0.0,0.0,0.0,0.0,1.7347026357079118,0.31990472255861485,1.6740848431878697,3.2730167490946904,Positive
0.0,0.0,0.0,0.10231149379007652,0.0,1.316055316381202,0.16625617740887436,0.0,0.0,0.0,0.0,0.0,0.5389825440579672,0.6157161644005246,1.3665327593148853,1.2897991389723278,Positive
0.0,0.0,0.1794544328258948,0.4574976343307091,0.0,1.1630384701662326,1.5219473358180222,0.0,0.27638757462817176,0.0,0.7864159626596622,0.0,2.2769709925109307,1.6802727835870526,0.24804320150481435,0.8400189253543269,Positive
0.0,0.0,0.0,0.11959144953916495,0.0,0.04447813275956034,0.08006063896720862,0.0,0.38547715058285636,1.9753399503388136,1.9753399503388136,1.9753399503388136,1.7351580334371879,2.099878722065583,0.5050686001220214,0.14034791149362644,Positive
0.0,0.0,0.0,0.42288077859247575,0.0,0.564452650163992,0.637290587286679,0.0,1.4459816802657197,0.788776775918618,1.06790219932737,0.0,0.0,1.889388387959309,2.6685994943076388,0.7792111063483296,Positive
0.0,0.0,0.0,0.12761445587152573,0.0,0.9613622342321604,0.0,0.0,0.0,0.0,0.0,0.0,0.12761445587152573,1.6946184804282476,1.6946184804282476,0.12761445587152573,Positive
0.03510442600791311,0.0,0.0,0.4098508199886956,0.026746229339362354,0.5399104919932173,0.0768954093506668,0.0,0.0,0.0,0.0,0.0,0.6667760653416233,0.7649552459966087,0.7499104919932174,0.6517313113382319,Positive
0.0,0.0,0.0,0.24878904707812316,0.0,0.9486591785308592,0.0,0.0,0.0,0.0,0.0,0.0,0.5723271303167947,1.5620849397324192,1.1974482256089825,0.20525096383945163,Positive
0.0,0.0,0.0,0.16954353116569593,0.1310109104462196,0.7674348691802297,1.5339456690072668,0.0,0.4559674898997061,0.0,0.13760855136628386,0.0,1.0344021378415709,2.0676196830508684,1.501195724316858,0.1929347585610473,Positive
0.0,0.0,0.0,0.08678042126621094,0.0,0.398889317256845,1.7510889599063408,0.11972776002341479,0.11972776002341479,0.11972776002341479,1.7510889599063408,0.11972776002341479,0.2562359413130405,2.1102722399765854,2.1970526612427963,0.34301636257925144,Positive
0.0,0.0,0.0,0.3846409541287106,0.0,1.1692975858454726,0.09673251900424071,0.0,0.0,0.0,0.0,0.09673251900424071,0.17532769069518625,0.8572060209699427,2.004672309304814,1.5041674521630086,Positive
0.0,0.0,0.0,2.009151745684947,0.0,0.018893730473016918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018893730473016918,2.0335832937103997,2.0146895632373827,Positive
0.0,0.0,0.0,0.4847566549223547,0.0,1.511466885841753,0.0,0.0,0.0,0.0,0.0,0.0,0.7650180404387447,1.62,1.4642992302686721,0.6093172707074169,Positive
0.5689781561772167,0.0,0.8654630836708904,0.04903953705063203,0.9156743115569644,0.4608719968101246,0.9368460023924066,0.0,0.0,0.0,0.0,0.0,1.4244141545822788,0.9368460023924066,0.6583787681265816,1.6022820007974687,Positive
0.0,0.0,0.0,0.9112583018272276,0.0,2.5207682640199005,0.0,0.0,0.0,0.06601328292356408,0.0,0.06601328292356408,0.06601328292356408,0.07300664146178204,2.5207682640199005,2.5137749054816827,Positive
0.4268245456389901,0.0,0.0,1.45682454563899,0.0,0.4268245456389901,0.0,0.0,0.0,0.0,0.0,0.0,0.9502215433275123,0.4268245456389901,1.381846194395936,1.9052431920844581,Positive
0.020165646893434475,0.0,0.0,0.06580368986278617,0.8007300560496275,0.020165646893434475,0.01592024754744828,0.0,0.0,0.0,0.0,0.0,1.3492699439503724,0.036085894440882726,1.27,2.5831840495094895,Positive
0.0,0.0,0.34705123888101247,0.34705123888101247,0.0,0.015631877382640186,2.6760531289710667,0.0,0.0,0.0,0.3139987399399637,0.0,0.34705123888101247,2.6899481310889692,2.6899481310889692,0.34705123888101247,Positive
0.0,0.0,0.19563787175301894,1.2442829304178515,0.0,0.1638467175931534,0.28707201091731605,0.05288168622161085,0.0,0.28707201091731605,0.0,0.05288168622161085,1.4104825156857712,0.33995369713892687,0.8468076016438939,1.9173364201907381,Positive
0.14474076633356944,0.0,0.0,0.7343391166309825,0.35804294829882966,0.14474076633356944,0.2047874933856791,0.01667445450868494,0.0,0.09051846733286112,0.0,0.01667445450868494,1.5942456625267631,0.3662027142279335,1.215212506614321,2.4432554549131504,Positive
0.1108395421416719,0.0,0.0,0.0,0.0,0.19740013466421416,0.8369600538656856,0.0,0.8369600538656856,0.0,0.0,0.0,0.4107583032309017,1.1125998653357858,0.9952403501269568,0.29339878802207264,Positive
0.07578997192596747,0.0,0.07578997192596747,0.0,0.0,0.31894670409871,0.08421107991774164,0.0,0.20263061014395212,0.0636839060452421,0.28684169006169374,0.0,0.07578997192596747,0.6057883941604039,0.6221050140370162,0.07578997192596747,Positive
0.14863525575470227,0.0,0.20983800812428555,0.0,0.9679414154254564,0.0,0.19085583220496033,0.0,0.0,0.0,0.23382424627636916,0.0,1.3595990825434723,0.4246800784813295,0.5383423328819842,1.4732613369441268,Positive
0.13064758435608892,0.0,0.0,0.28435062477501705,0.046296959581071856,0.6852772803141961,0.5153703040418929,0.0,0.16138819243987457,0.0,0.11574239895267963,0.0,0.8391663681885176,1.031574239895268,1.187778175748643,1.2336100166912314,Positive
0.0,0.0,0.0,0.06914952085122997,0.10686744131553721,0.0,0.0,0.05657688069646087,0.05657688069646087,0.05657688069646087,0.0,0.05657688069646087,2.0479660756664657,0.05657688069646087,0.150871681857229,2.1988377575236946,Positive
0.0,0.0,0.0,0.4622713680182466,0.01987362509593731,1.0877286319817534,1.062334555470278,0.0,0.0,0.0,0.03312270849322885,0.0,0.27214499311418394,1.2457100137716322,1.6416727773513897,0.8846059234885246,Positive
0.0,0.0,0.0,2.267125240546757,0.0,2.4629401123843766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20654445385611964,2.524892925870502,2.3183484720143825,Positive
0.0,0.0,0.0,0.35351420919535276,0.0,0.4200751646811921,0.3976626854756693,0.0,0.015233731452433076,0.0,0.3824289540232362,0.0,0.44390650741902676,0.6678130148380536,0.6330467462904866,0.40914023887145984,Positive
0.0,0.0,0.0,0.0,0.0,0.029507871345327005,0.8114747319694313,0.0,0.0,0.18852526803056874,0.8114747319694313,0.18852526803056874,0.5095078713453269,1.0,0.8114747319694313,0.32098260331475825,Positive
0.0,0.0,0.07146969166201599,0.0,2.249568237548832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225846618633014,0.0,0.661094647873648,2.8836793097369493,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892871118416627,0.0,0.1892871118416627,0.1892871118416627,0.0,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.010255083458029557,1.0421441777792455,0.9049020325895594,1.275667282963648,0.2150831802511537,1.363238447407799,0.42865064691341714,1.5489057303714469,0.9351127545697278,0.0,Positive
0.0,0.0,0.0,0.0010410903662810694,0.0,0.5739616758755698,0.3831232710988432,0.24812603734069408,0.7347890156848929,0.7330191620622151,0.8698958909633719,0.7224000403261481,0.44802192830406595,1.4786465825238346,0.8756218879779177,0.22104109036628106,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180517582067457,2.180517582067457,0.0,Positive
0.0,0.0,0.0,0.0,0.0,0.09234189521162015,0.47390315868603355,0.4591897257460558,0.8367292604674859,1.297480249687955,0.611472335924201,1.297480249687955,1.1784090940088492,1.7736956610688714,0.4393082958130057,0.09234189521162015,Positive
0.0,0.0,0.0,0.05113131458722926,0.0,0.0,0.8880190027895226,0.6502816319639811,1.2656018858653826,1.4419037533356367,2.3718764098002545,1.4419037533356367,2.4278146147003823,2.5746524025632165,0.19796910245006372,0.05113131458722926,Positive
0.06469395352301,0.0,0.006018042188186974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6838015359299434,0.0,0.07372101680529042,1.7575225527352338,Positive
0.0,0.0,0.0,0.515491112645078,0.0,1.3834674130319524,0.0,0.0,0.0,0.0,0.0,0.0,0.8719072855698045,1.6737574061291018,1.3984970375483594,0.5930630899137886,Positive
0.0,0.0,0.0,0.3528978973210677,0.0,0.2786036031482113,1.4878003011048266,0.0,0.0,0.0,1.4878003011048266,0.0,0.631501500469279,1.766403904253038,1.352289787710165,0.3528978973210677,Positive
0.0,0.0,0.0,0.0,0.0,0.04959022183730144,1.2559708046920028,0.0915511787765565,0.31279986081990135,0.0915511787765565,0.2670242714316231,0.0915511787765565,1.3513366159175826,1.5995902218373015,0.2940291953079971,0.0915511787765565,Positive
0.0,0.0,0.0,0.4208190100031567,0.0,0.7749775523976009,0.4350673428071973,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.7208190100031566,0.4208190100031567,Positive
0.0,0.0,0.0,0.05248237077732271,0.0,0.4637588146113386,1.4758566549386325,0.0,0.12066438971361795,0.0,0.7173947767387482,0.0,1.0850875940385745,1.6982866901227351,1.2948600703682054,0.2851922652250145,Positive
0.19827954897146283,0.0,0.1338386955557374,0.019827954897146283,0.09418278576144484,0.07187633650215527,0.0,0.0,0.0,0.0,0.0,0.0,2.3900860225514267,0.0,0.06444085341572542,2.452048381605009,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2951492954559347,0.0,0.0,2.2951492954559347,Positive
0.0,0.0,0.0,0.11499107229384618,0.0,0.16098750121138466,1.1722575885502309,0.39529151383361527,1.8329982144587693,0.46329865599853837,2.0922754439625386,0.8945151771004616,2.402257588550231,2.2155383891364613,0.08925937409146151,0.2759785735052308,Positive
0.0,0.0,0.0,0.0,0.0,1.0322856683422046,0.9790831298308333,0.057249389492499914,1.6129272814983064,0.06709874682454298,1.6504779563267205,0.06709874682454298,2.556306491000484,2.700615584833253,0.07861818766553763,0.0,Positive
0.0,0.0,0.0,0.46851460188648353,0.0,1.4929584998241325,0.0,0.0,0.0,0.0,0.0,0.0,0.7351779895123767,1.62,1.4718536735411705,0.5870316630535471,Positive
0.0,0.0,0.0,0.7503950830025372,0.0,1.349616006239446,0.3514190663640143,0.0,0.0,0.006232614104729013,0.0,0.006232614104729013,1.5615581535261822,1.6589649273965394,0.37077907676309113,0.30920983399492563,Positive
0.0,0.0,0.0,0.15734043380856771,0.2591489498023468,0.0,1.7486170091050475,0.0,0.0,0.0,1.4709574200311044,0.0,0.8144681279502328,1.7486170091050475,1.4127660275549265,0.6201064155984728,Positive
0.3907693913498442,0.0,0.2153857394489094,1.0384612173003116,0.0,0.41769286972445474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41769286972445474,1.8684612173003117,1.450768347575857,Positive
0.0,0.0,0.0,0.03578123234821563,0.055298268174515074,0.23615062434658662,0.0,0.029275553739449154,0.029275553739449154,0.029275553739449154,0.0,0.029275553739449154,1.6645738219139643,0.26542617808603575,0.19276987513068267,1.6211930726980603,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.14089589271944983,0.0,0.0,0.0,0.0,0.0,0.14089589271944983,3.2720914501871805,3.1311955574677306,0.0,Positive
0.28129497605232323,0.0,0.16480499873959598,0.17025748550535352,0.12779250189060606,0.9875350163852525,0.0,0.0,0.0,0.0,0.0,0.0,0.44273001764565656,0.8680499873959596,0.9983074729013132,0.7014274930677777,Positive
0.07320159634238137,0.0,0.0,0.0,0.0056940237445658026,0.2198581662119606,1.0235968073152373,0.0,1.0235968073152373,0.0,0.0,0.0,0.8463729022935005,1.41470118722829,1.0524924274021843,0.4841641424673948,Positive
0.0,0.0,0.026741480621747936,0.5238763219837035,0.0,1.3916856638934525,1.4652247356032593,0.0,0.3143257931902221,0.0,0.36398854291632543,0.0,1.8191010575869628,1.7585393654478223,0.4900561104663109,0.5506178026054515,Positive
0.0,0.0,0.0,0.1526856350229153,0.0,1.1281737681844175,0.0,0.0,0.0,0.0,0.0,0.0,0.1564455240549967,1.6216113810137494,1.6172069395761681,0.151933657216499,Positive
0.2768628909403213,0.0,0.1238597143680385,0.2707120167340837,0.08743038661273304,0.9471413444893891,0.0,0.0,0.0,0.0,0.0,0.0,0.2695770253892602,0.9471413444893891,1.1887098990192286,0.635005294287138,Positive
0.0,0.0,0.38018131816791495,0.40893799358792676,0.0,0.8178759871758535,1.58,0.0,0.2493524351145895,0.0,1.3306475648854106,0.0,2.806969396336279,1.580854785648742,0.002538454350809207,1.218704870229179,Positive
0.02690110406086843,0.0,0.0,0.3198681203345294,0.0,0.22208791057033284,0.6532307756046022,0.0,0.6532307756046022,0.0,0.0,0.0,0.6215824178859334,0.8943077008061362,0.8405714325171346,0.5594285674828653,Positive
0.0,0.0,0.0,0.4057599872950159,0.1651886040985306,1.144240012704984,0.9331656852457506,0.0,0.0,0.0,0.27531434016421763,0.0,0.36094859139354646,1.068102817212907,0.995828426228753,0.6989256725407665,Positive
0.0,0.0,0.0,0.0,0.0,2.221563885445982,0.24878677956808937,0.0,0.0,0.0,0.0,0.0,2.188073357427201,2.221563885445982,0.24878677956808937,0.21529625154930812,Positive
0.1603733998462589,0.0,0.1425541331966746,0.0,0.20517178349134502,1.3980059665727138,0.5475392167648901,0.0,0.0,0.0,0.0,0.0,1.241743816406161,1.3980059665727138,0.7807169668289489,0.5210903666752078,Positive
1.0640474806990152,0.0,0.35440649126230916,0.0,0.22143023161181674,0.9360683157278437,0.6014244209704581,0.0,0.0,0.0,0.0,0.0,1.0639316842721565,0.9360683157278437,0.3990503860196946,1.285477712310832,Positive
0.11201722610881445,0.0,0.0,0.2999753912731222,0.08534645798766816,0.47398523476387333,0.24537106671454595,0.0,0.0,0.0,0.0,0.0,0.7473513797330437,0.7319926173819367,0.6839852347638733,0.6993439971149804,Positive
0.0,0.0,0.0,0.3929813960440582,0.0,0.9823539514722313,0.07399395745113169,0.0,0.0,0.0,0.0,0.0,0.0,1.056347908923363,1.4493293049674212,0.3929813960440582,Positive
0.0,0.0,0.0,0.08645302398107657,0.0,0.010837580815138748,0.628521491128091,0.0605171167867536,1.284828832132464,0.8818208446069811,0.9995338529949114,0.0,0.25458120959243064,1.4637945985589569,1.485863065705971,0.276649676739445,Positive
0.3698087406864129,0.0,0.0,0.17586686600709492,0.0,0.2758668660070949,0.0,0.0,0.0,0.0,0.0,0.0,0.8889518114083003,0.3803427717112451,0.6774292121656622,1.182762047147925,Positive
0.0,0.0,0.0,1.6474490093767253,0.0,2.59062748804808,0.0,0.0,0.0,0.0,0.0,0.0,1.0927126850237456,0.0,0.7456884308636751,3.32811753585576,Positive
0.0,0.0,0.0,0.17290530441903862,0.0,0.33982909974005654,0.061025401559660686,0.0,0.0,0.0,0.0,0.0,1.5901709002599436,0.37441016062386423,0.19644434067585298,1.4142392603639207,Positive
0.0,0.0,0.0,0.2460780384230491,0.0720841683510207,0.0848049039423773,1.2226488270962792,0.0,1.133603677956783,0.0,0.0,0.0,0.055123187562545244,1.2226488270962792,1.9926488270962792,0.8308829423654264,Positive
0.0,0.0,0.08841150073991841,0.0,0.08841150073991841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350882499588934,0.0,0.0,2.350882499588934,Positive
0.2884764697014181,0.0,0.11443214231871814,0.1548199572547363,0.1363434875533182,0.9167313024893364,0.0653739502132728,0.03595567261730004,0.0,0.03595567261730004,0.03595567261730004,0.03595567261730004,0.4419113452346001,0.8154016796587635,0.9727147045521272,0.7855678576812819,Positive
0.0,0.0,0.0,1.6769859807091654,0.0,1.9660835279744624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175706775563108,2.175706775563108,0.0,Positive
0.023592586153788318,0.0,0.0,0.16786666997805172,0.0,0.012133330021948278,0.8878666699780517,0.0,0.9302296404836139,0.0,0.0,0.0,0.010111108351623566,0.9652814827692423,1.483148152747294,0.5279777783296753,Positive
0.0,0.0,0.0,0.12423685730221475,0.0,0.3323127060135886,0.7403792435568693,0.0,0.43344112551610353,0.0,0.0,0.0,0.08769660515450452,1.226161008590841,1.262701260738551,0.12423685730221475,Positive
0.0,0.0,0.013222846354377756,0.013222846354377756,0.0,0.0871665329240619,2.7952775548734365,0.0,0.0,0.0,0.011963527653960828,0.0,0.013222846354377756,2.8727589174726025,2.8727589174726025,0.013222846354377756,Positive
1.1735590754405643,0.010744267429614278,0.7448853485922856,0.0,0.1804867851225216,0.7543033428701784,0.5506772263216926,0.0,0.0,0.0,0.0,0.0,1.5304197440146,0.7543033428701784,0.6370229302815429,1.4185114651407713,Positive
0.0,0.0,0.0,0.0,0.0,0.07760407590721022,2.7022099321568804,0.0,0.0,0.0,0.04131974697596592,0.0,0.03030114778237501,2.8014924807456647,2.77119133296329,0.0,Positive
0.0,0.0,0.0,0.05945381482080752,0.0,1.130273092589596,0.2128413657369953,0.6129831333225464,0.6129831333225464,0.0,0.6129831333225464,0.0,0.7244590361115606,2.5277152620237033,1.853791968509829,0.049049397227166204,Positive
0.0,0.0,0.09899073365264552,0.2874533435401905,0.0,0.5049066870803809,2.091412972886296,0.0,0.0,0.0,2.091412972886296,0.0,0.21745334354019044,2.091412972886296,2.4778570500791326,0.6038974207330264,Positive
0.0,0.0,0.0,0.5149317554971968,0.09497696371659947,0.7543379982131734,1.010273842358611,0.0,1.5252055978558081,0.7110962337818432,1.0952516704226092,0.0,0.0,1.9117351992852694,3.012055114210682,1.1003199149254121,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.04352436587103815,0.009005041214697548,0.009005041214697548,0.009005041214697548,0.0,0.009005041214697548,0.0,2.1042411778742793,2.1042411778742793,0.08479747143840191,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
0.4878260352313324,0.0,0.4795419393252156,0.22757385614082457,0.398254248246443,0.0948224400586769,0.398254248246443,0.0,0.0,0.0,0.16119814809975075,0.0,0.0,0.398254248246443,1.170547603653806,0.7722933554073632,Positive
0.0,0.0,0.0,0.0025999337208180285,0.0,2.7008537095799703,0.0008537095799700989,0.0,0.0,0.0,0.0,0.0,2.70291037356808,2.7008537095799703,0.0,0.0020178590072020518,Positive
0.0,0.0,0.0,0.02884199827217234,0.06642729493074243,1.0948115357132537,1.4224955322575985,0.0,0.0,0.0,1.3715978882478825,0.0,1.113474005183483,1.4428545898614848,1.471956945851769,1.1934740051834831,Positive
0.0,0.0,0.0,0.10485551792371631,0.0,1.0698073572316216,0.0,0.0,0.0,0.0,0.0,0.0,0.18912521779944585,1.4996147144632435,1.4123353824490952,0.10485551792371631,Positive
0.0,0.0,0.0268280446531808,0.0,0.0,0.0,2.079024890823699,0.0,0.0,0.0,0.42438457066474733,0.0,0.2334140223265904,2.272196846170518,2.0643914119219637,0.0268280446531808,Positive
0.18902585818851783,0.0,0.1379757226147842,0.6360654358729456,0.0,0.29014459124180114,0.0,0.0,0.0,0.0,0.0,0.0,0.5910121386926079,0.29014459124180114,1.7787366757049157,2.078196307618837,Positive
0.0,0.0,0.0,0.028223603982976908,0.0,0.1270393399716282,0.3752629439546051,0.0,1.8391975128306415,0.0,1.7601714216783062,0.0,0.1786053808249672,2.1975262943954603,2.018920913570493,0.0,Positive
0.8809365001573356,0.0,0.0,0.5383686110237025,0.10323257653529838,0.16395766677155704,0.0,0.0,0.0,0.0,0.0,0.0,1.0462235417322232,0.07613293748033305,0.9400302014172968,1.9862537431495197,Positive
0.0,0.0,0.0,0.1062419852083902,0.16419215895842124,0.0,0.0,0.08692526062504653,0.08692526062504653,0.08692526062504653,0.0,0.08692526062504653,1.8369252606250466,0.08692526062504653,0.23180069500012407,2.0687259556251707,Positive
0.0,0.0,0.23062803160064893,1.2700881733054787,0.0,0.19315097646554352,0.27045168498969174,0.049820047234943224,0.0,0.27045168498969174,0.0,0.049820047234943224,1.4266654646153003,0.32027173222463495,0.8122548187943592,1.9186485511850242,Positive
0.0,0.0,0.0,0.0,0.7142843555350639,0.08174565431529551,0.0,0.0,0.0,0.0,0.0,0.0,1.8892867333487022,0.08174565431529551,0.5426184814729432,2.35015956050635,Positive
0.0,0.0,0.0,0.0,0.0,0.0,2.051353349864164,0.0,0.53139143936774,0.0,0.18889088085947256,0.0,0.166860856063226,2.2520300247962464,2.0851691687330205,0.0,Positive
0.09351015340582447,0.0,0.0,0.0,0.12598327674334797,0.15750298629583073,0.45654957251079,0.0,0.8839928328900062,0.0,0.0,0.0,0.47252090407081504,1.1075029862958308,1.0084922356308401,0.3735101534058245,Positive
0.0,0.0,0.3211731220977901,0.11470781417435187,0.5435237450885678,0.833532502678963,0.21617421679658946,0.0,0.21617421679658946,0.09264609291282405,0.09264609291282405,0.09264609291282405,0.0,1.0276449982140246,2.3467629672430834,1.3191179690290586,Positive
0.0,0.0,0.38886529048400903,0.269711953747019,0.0,0.23375035991408316,1.5224614498673026,0.0,0.16182717224821141,0.0,1.3606342776190912,0.0,1.769461737798569,1.8164998560343666,0.8721152185011924,0.8314809408821011,Positive
0.0,0.19699146931471673,0.0,0.5343996770860864,0.0,2.53161738428448,0.06706092572415889,0.0,0.0,0.046469537137920555,0.03772177071983937,0.046469537137920555,0.5284699407803126,0.26022623788367705,2.3555824542585633,2.623826157155199,Positive
0.0,0.0,0.0,0.25045059193719166,0.0,0.9336337279581278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2618255617172425,1.512276153654434,0.25045059193719166,Positive
0.0,0.0,0.0,0.05169225715179726,0.0,0.10438918486606125,0.2574933226696177,0.6680907831427919,1.252670218392735,1.3552937311608024,2.065140188250019,1.8633210975089671,2.392226300830344,2.392226300830344,0.10040721008929251,0.10040721008929251,Positive
0.0,0.0,0.0,0.0,0.0,0.12308104817064544,1.3037567878388348,0.17094590023700756,0.17094590023700756,0.0,1.0256754014220455,0.17094590023700756,1.4747026880758425,1.6388918681232438,0.16418918004740152,0.0,Positive
0.0,0.0,0.0,0.02255063463592201,0.36874855764563175,0.0,0.0,0.018450519247572558,0.018450519247572558,0.018450519247572558,0.0,0.018450519247572558,2.054648442257282,0.018450519247572558,0.3830989615048549,2.437747403762137,Positive
0.0,0.0,0.0,0.0,0.006063894254380289,0.3405304321492534,1.1345750482894226,0.0,1.1345750482894226,0.0,0.0,0.0,0.6124533196924091,1.6063833655262818,1.3031886528072674,0.3092586069733947,Positive
0.0,0.0,0.0,0.0,0.0,0.0,0.5405502593674171,0.10872864553354773,0.10872864553354773,0.10872864553354773,0.0,0.10872864553354773,0.01502847262193635,2.047134812675169,2.0321063400532324,1.0238614121075744,Positive
0.0,0.0,0.0,0.16026279499489882,0.12383943249605818,0.8092700874965219,1.7835181650199412,0.0,0.40065698748724704,0.0,0.0,0.0,0.9185401749930439,2.2424525325053333,1.143693582463596,0.31391235751228924,Positive
0.0,0.0,0.0,1.8283823601316518,0.0,0.0,0.10080881993417407,0.0,0.10080881993417407,0.0,0.0,0.0,0.0,0.10080881993417407,1.929191180065826,1.8283823601316518,Positive
